name,province,city,district,latitude,longitude,full_address,website,phone
蔡甸区人民法院,湖北省,武汉市,蔡甸区,30.5709207,114.034717,,,
市南区人民法院云南路法庭,山东省,青岛市,市南区,36.0646681,120.2981276,,,
柳州市城中区人民法院,广西壮族自治区,柳州市,城中区,24.3576124,109.4304578,,,
青岛市黄岛区人民法院,山东省,青岛市,黄岛区,35.9569597,120.1920159,,,
白河县人民法院,陕西省,安康市,白河县,32.8013204,110.1100739,,,
阿勒泰市人民法院,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,47.8274552,88.1305114,,,
常州市新北区人民法院,江苏省,常州市,新北区,31.8206903,119.9553968,,,
常州市天宁区人民法院,江苏省,常州市,天宁区,31.7927019,119.9920977,,,
南通市崇川区人民法院,江苏省,南通市,崇川区,32.0006729,120.8812178,,,
上虞区人民法院,浙江省,绍兴市,上虞区,30.0381252,120.8610146,,,
杭州市下城区人民法院,山西省,阳泉市,城区,30.3110637,120.1764405,,,
杭州市富阳区人民法院,浙江省,杭州市,富阳区,30.0630821,119.9387146,,,
薛城区人民法院临山人民法庭,山东省,枣庄市,薛城区,34.8146475,117.282265,,,
柳南区人民法院,广西壮族自治区,柳州市,柳南区,24.2783053,109.3893419,,,
泉州市丰泽区人民法院,福建省,泉州市,丰泽区,24.8930154,118.5945462,,,
北川羌族自治县人民法院,四川省,绵阳市,北川羌族自治县,31.6183958,104.4660251,,,
富宁县人民法院,云南省,文山壮族苗族自治州,富宁县,23.6263526,105.6318462,,,
杭州市西湖区人民法院上泗人民法庭,浙江省,杭州市,西湖区,30.14088,120.0836469,,,
杭州市西湖区人民法院上泗人民法庭主楼,浙江省,杭州市,西湖区,30.1409131,120.0838323,,,
广州海事法院汕头法庭,广东省,汕头市,龙湖区,23.3569683,116.7407659,,,
金州区人民法院,辽宁省,大连市,金州区,39.1099664,121.7140861,,,
历城区法院华山法庭,山东省,济南市,历城区,36.6781558,117.067818,,,
江海区人民法院,广东省,江门市,江海区,22.5633352,113.1030612,,,
恒山区人民法院,黑龙江省,鸡西市,恒山区,45.2081666,130.899333,,,
恩平市人民法院,广东省,江门市,恩平市,22.1993452,112.3321909,,,
济南市历下区人民法院,山东省,济南市,历下区,36.6581618,117.0315921,,,
威信县法院,云南省,昭通市,威信县,27.8505835,105.0395374,,,
新会区人民法院,广东省,江门市,新会区,22.4611825,113.0255237,,,
新会区人民法院三江法庭,广东省,江门市,三江镇,22.4279444,113.0998273,,,
北京市高级人民法院,北京市,北京市,朝阳区,39.9028044,116.43171,,,
肥乡区人民法院,河北省,邯郸市,肥乡区,36.5553007,114.7905326,,,
雨花区人民法院马王堆宿舍,湖南省,长沙市,雨花区,28.2025121,113.0196271,,,
思明区人民法院,福建省,厦门市,思明区,24.477699,118.1121606,,,
建邺区人民法院,江苏省,南京市,建邺区,31.987217,118.7144265,,,
历城区人民法院,山东省,济南市,历城区,36.685285,117.0901197,,,
单县人民法院审判法庭,山东省,菏泽市,单县,34.779889,116.1029697,,,
雨湖区人民法院,湖南省,湘潭市,雨湖区,27.8787278,112.8978557,,,
任丘市人民法院,河北省,沧州市,任丘市,38.7106481,116.1032608,,,
沙河市人民法院,河北省,邢台市,沙河市,36.8760229,114.5112182,,,
清河县人民法院,河北省,邢台市,清河县,37.0574252,115.6513039,,,
南宫市人民法院,河北省,邢台市,南宫市,37.3570121,115.4118941,,,
夏县法院,山西省,运城市,夏县,35.1262608,111.2141316,,,
应县人民法院,山西省,朔州市,应县,39.5531328,113.1721252,,,
青县人民法院,河北省,沧州市,青县,38.5809955,116.7999486,,,
武强县人民法院,河北省,衡水市,武强县,38.0413949,115.9374165,,,
浔阳区人民法院,江西省,九江市,浔阳区,29.7401022,116.0087797,,,
佛山市高明区人民法院,广东省,佛山市,高明区,22.9122193,112.8610542,,,
禹城市人民法院,山东省,德州市,禹城市,36.9339304,116.6412543,,,
柴桑区人民法院,江西省,九江市,柴桑区,29.6145566,115.9106344,,,
泊头市人民法院,河北省,沧州市,泊头市,38.0828508,116.5793723,,,
常州市武进区人民法院嘉泽人民法庭,江苏省,常州市,武进区,31.6807465,119.7808919,,,
含山县人民法院,安徽省,马鞍山市,含山县,31.7337634,118.0937219,,,
威海市环翠区人民法院,山东省,威海市,环翠区,37.5123382,122.1232566,,,
环翠区人民法院张村人民法庭,山东省,威海市,环翠区,37.4889218,122.0244189,,,
包河区人民法院,安徽省,合肥市,包河区,31.7984554,117.302869,,,
江门市江海区人民法院审判区,广东省,江门市,江海区,22.5636604,113.1028059,,,
共青城市人民法院,江西省,九江市,共青城市,29.2540045,115.7908577,,,
新会区人民法院古井法庭,广东省,江门市,新会区,22.352922,113.1082935,,,
馆陶县人民法院,河北省,邯郸市,馆陶县,36.5485205,115.2731746,,,
吴桥县人民法院,河北省,沧州市,吴桥县,37.6365191,116.4094055,,,
嘉定区人民法院南翔人民法庭,上海市,嘉定区,嘉定区,31.2951768,121.3165765,,,
玉环市人民法院,浙江省,台州市,玉环市,28.1168063,121.2443514,,,
浚县人民法院,河南省,鹤壁市,浚县,35.6600826,114.5469727,,,
沿滩区人民法院,四川省,自贡市,沿滩区,29.2710139,104.8735235,,,
同心县人民法院,宁夏回族自治区,吴忠市,同心县,36.9525679,105.9003647,,,
平山县人民法院,河北省,石家庄市,平山县,38.264555,114.1756065,,,
寿光市人民法院,山东省,潍坊市,寿光市,36.8662274,118.7813402,,,
新化县人民法院,湖南省,娄底市,新化县,27.7219085,111.3119252,,,
衢江区法院,浙江省,衢州市,衢江区,28.9778292,118.9550285,,,
南通市通州区人民法院平潮法庭,江苏省,南通市,通州区,32.0961975,120.7368336,,,
鱼峰区人民法院,广西壮族自治区,柳州市,鱼峰区,24.3197188,109.4447035,,,
桥东区人民法院,河北省,张家口市,桥东区,40.7823018,114.8920621,,,
福清市人民法院,福建省,福州市,福清市,25.7180674,119.3468183,,,
中山市人民法院坦洲人民法庭,广东省,中山市,坦洲镇,22.2744943,113.463311,,,
姑苏区人民法院金阊人民法庭,江苏省,苏州市,姑苏区,31.3054039,120.5753025,,,
上杭县人民法院,福建省,龙岩市,上杭县,25.058713,116.4301626,,,
中山市第二人民法院,广东省,中山市,小榄镇,22.6524802,113.2335122,,,
玉环市人民法院港北人民法庭,浙江省,台州市,玉环市,28.2207382,121.2850138,,,
溧阳市人民法院,江苏省,常州市,溧阳市,31.4112718,119.4728648,,,
怀远县人民法院,安徽省,蚌埠市,怀远县,32.9728631,117.2121515,,,
大名县人民法院,河北省,邯郸市,大名县,36.2924081,115.1518289,,,
汉阳区人民法院,湖北省,江堤街道,武汉市,30.5396422,114.2471978,,,
临清市人民法院,山东省,聊城市,临清市,36.8257857,115.7171583,,,
大安区人民法院,四川省,自贡市,大安区,29.369622,104.7734531,,,
福州市晋安区人民法院执行局,福建省,福州市,晋安区,26.0758417,119.360385,,,
故城县人民法院,河北省,衡水市,故城县,37.3574606,115.9696707,,,
辛集市人民法院,河北省,石家庄市,辛集市,37.9428886,115.2236287,,,
岐山县人民法院,陕西省,宝鸡市,岐山县,34.3127449,107.6291365,,,
孟村回族自治县人民法院,河北省,沧州市,孟村回族自治县,38.0751103,117.1078699,,,
防城区人民法院诉讼服务中心,广西壮族自治区,防城港市,防城区,21.7311608,108.363221,,,
徐州市云龙区人民法院,江苏省,徐州市,云龙区,34.251897,117.2243196,,,
青州市人民法院,山东省,潍坊市,青州市,36.6874142,118.4987196,,,
晋安区人民法院,福建省,福州市,晋安区,26.0845941,119.3418332,,,
徐州市鼓楼区人民法院,江苏省,南京市,鼓楼区,34.292689,117.2344179,,,
南溪区法院,四川省,宜宾市,南溪区,28.8499586,104.9679041,,,
武安市人民法院,河北省,邯郸市,武安市,36.6926823,114.1653239,,,
无锡市梁溪区人民法院,江苏省,无锡市,梁溪区,31.5880118,120.3113204,,,
上街区人民法院,河南省,郑州市,上街区,34.8134106,113.3005412,,,
南康区塘江人民法院,江西省,赣州市,南康区,25.8128111,114.7416468,,,
望都县人民法院,河北省,保定市,望都县,38.6940699,115.1467547,,,
光山县人民法院,河南省,信阳市,光山县,32.0103091,114.9168057,,,
如皋市人民法院,江苏省,南通市,如皋市,32.3659082,120.5576552,,,
坪山区人民法院,广东省,深圳市,坪山区,22.6834139,114.3344044,,,
赣榆区人民法院,江苏省,连云港市,赣榆区,34.8255161,119.1097784,,,
防城区人民法院大院,广西壮族自治区,防城港市,防城区,21.7714481,108.3549018,,,
襄州区人民法院,湖北省,襄阳市,襄州区,32.0948973,112.2050128,,,
独山县人民法院,贵州省,黔南布依族苗族自治州,独山县,25.8247691,107.5399392,,,
泰兴市人民法院 交通事故巡回审判庭,江苏省,泰州市,泰兴市,32.1976023,120.0469038,,,
合肥市瑶海区人民法院,安徽省,合肥市,瑶海区,31.8984235,117.3410886,,,
柳州市城中区人民法院,广西壮族自治区,柳州市,城中区,24.3577635,109.4306622,,,
宁强县人民法院,陕西省,汉中市,宁强县,32.8322169,106.2560887,,,
肥东县人民法院,安徽省,合肥市,肥东县,31.8952073,117.4510829,,,
宿城区人民法院,江苏省,宿迁市,宿城区,33.9608076,118.2349479,,,
阳信县人民法院,山东省,滨州市,阳信县,37.6316152,117.5929428,,,
常州市金坛区人民法院,江苏省,常州市,金坛区,31.7459942,119.5890411,,,
三河市人民法院,河北省,廊坊市,三河市,39.9883277,117.0413245,,,
微山县人民法院执行工作局,山东省,济宁市,微山县,34.8215281,117.1121505,,,
梨树区法院,黑龙江省,鸡西市,梨树区,45.095295,130.6985318,,,
乐亭县人民法院,河北省,唐山市,乐亭县,39.428922,118.8795827,,,
成都铁路运输中级法院,四川省,成都市,郫都区,30.748176,103.9923493,,,
肥西县人民法院执行局,安徽省,合肥市,肥西县,31.7437663,117.1651102,,,
原阳县人民法院,河南省,新乡市,原阳县,35.0674146,113.9300229,,,
台山市人民法院,广东省,江门市,台山市,22.2337569,112.7934397,,,
潍坊市奎文区人民法院,山东省,潍坊市,奎文区,36.6986287,119.1432233,,,
昌邑市人民法院围子人民法庭,山东省,潍坊市,昌邑市,36.8502326,119.4641454,,,
婺城区人民法院,浙江省,金华市,婺城区,29.0822565,119.6455733,,,
金东区人民法院,浙江省,金华市,金东区,29.1013616,119.6996265,,,
来安县人民法院,安徽省,滁州市,来安县,32.4166057,118.4223956,,,
东区法院,四川省,攀枝花市,东区,26.5611594,101.726851,,,
南沙区人民法院,广东省,广州市,南沙区,22.7864382,113.5913197,,,
盐亭县人民法院,四川省,绵阳市,盐亭县,31.2099819,105.3834199,,,
南昌市青山湖区人民法院,江西省,南昌市,青山湖区,28.6633799,115.961612,,,
饶平县人民法院,广东省,潮州市,饶平县,23.6685193,116.9806398,,,
陕西省西安市中级人民法院,陕西,西安,未央区,34.3126482,108.9825616,,,
宿豫区人民法院,江苏省,宿迁市,宿豫区,33.9514047,118.3274773,,,
微山县人民法院,山东省,济宁市,微山县,34.8070194,117.132336,,,
芮城县人民法院,山西省,运城市,芮城县,34.6988288,110.6745045,,,
柳北区人民法院,广西壮族自治区,柳州市,柳北区,24.3662544,109.4133505,,,
宝清县法院,黑龙江省,双鸭山市,宝清县,46.3203211,132.1756003,,,
永济市人民法院蒲州法庭,山西省,运城市,永济市,34.8294526,110.3286291,,,
永济市人民法院,山西省,运城市,永济市,34.8686786,110.4425193,,,
菏泽市牡丹区人民法院,山东省,菏泽市,牡丹区,35.2546807,115.4074529,,,
椒江区人民法院,浙江省,台州市,椒江区,28.6744121,121.4159936,,,
双湖县人民法院,西藏自治区,那曲市,双湖县,33.189779,88.833432,,,
平原县人民法院,山东省,德州市,平原县,37.1648392,116.4274569,,,
东兴区人民法院,四川省,内江市,东兴区,29.6055178,105.1091995,,,
天津市河西区人民法院,四川省,攀枝花市,西区,39.1024556,117.2071121,,,
广德市人民法院,安徽省,宣城市,广德市,30.879243,119.4237014,,,
阿勒泰市人民法院,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,47.7909497,88.1202347,,,
常熟市人民法院,江苏省,苏州市,常熟市,31.676144,120.765176,,,
南宁市江南区人民法院,广西壮族自治区,南宁市,江南区,22.7880223,108.3194098,,,
兴宁区人民法院,广西壮族自治区,南宁市,兴宁区,22.854163,108.3624234,,,
全椒县人民法院,安徽省,滁州市,全椒县,32.0772914,118.2761318,,,
榆树市初级人民法院,吉林省,长春市,榆树市,44.8317312,126.5303521,,,
椒江区人民法院椒北法庭,浙江省,台州市,椒江区,28.7094304,121.4146537,,,
吉木萨尔县人民法院五彩湾人民法庭,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县,44.7840997,88.8650095,,,
大新县人民法院,广西壮族自治区,崇左市,大新县,22.8444725,107.2004816,,,
天等县人民法院,广西壮族自治区,崇左市,天等县,23.0605781,107.1398168,,,
番禺区人民法院,广东省,广州市,番禺区,22.9660438,113.3435489,,,
麻城市人民法院,湖北省,黄冈市,麻城市,31.1651353,114.969597,,,
茂名市中级人民法院,广东省,茂名市,茂南区,21.6668156,110.9411319,,,
固镇县人民法院,安徽省,蚌埠市,固镇县,33.3343637,117.3130994,,,
麻山区法院,黑龙江省,鸡西市,麻山区,45.2079883,130.4726783,,,
东平县人民法院,山东省,泰安市,东平县,35.9327818,116.4285264,,,
南海区人民法院,广东省,佛山市,南海区,23.0593923,113.1365656,,,
新洲区人民法院,湖北省,武汉市,新洲区,30.8350357,114.794313,,,
潜山市法院,安徽省,安庆市,潜山市,30.6322918,116.5943331,,,
利辛县人民法院,安徽省,亳州市,利辛县,33.1469116,116.1574827,,,
舒城县人民法院,安徽省,六安市,舒城县,31.4758443,116.941938,,,
珠海市金湾区人民法院,广东省,珠海市,金湾区,22.1275757,113.3560767,,,
唐山市路北区人民法院,河北省,唐山市,路北区,39.6480798,118.1593322,,,
雨山区人民法院,安徽省,马鞍山市,雨山区,31.6601474,118.4919256,,,
濉溪县人民法院,安徽省,淮北市,濉溪县,33.9205971,116.7294909,,,
皮山县人民法院,新疆维吾尔自治区,和田地区,皮山县,37.5802762,78.283859,,,
方城县人民法院,河南省,南阳市,方城县,33.2512003,112.9974936,,,
团风县人民法院,湖北省,黄冈市,团风县,30.6456795,114.870351,,,
淅川县人民法院,河南省,南阳市,淅川县,33.1559068,111.4659025,,,
夷陵区人民法院,湖北省,宜昌市,夷陵区,30.7617272,111.3415266,,,
环江毛南族自治县人民法院,广西壮族自治区,河池市,环江毛南族自治县,24.8268464,108.2492352,,,
新泰市人民法院楼德人民法庭（在建）,山东省,泰安市,新泰市,35.8683897,117.2981456,,,
朝阳区人民法院第二办公区,吉林省,长春市,朝阳区,39.8397919,116.4521661,,,
新县人民法院,河南省,信阳市,新县,31.6780105,114.8676983,,,
新县人民法院,河南省,信阳市,新县,31.6763105,114.8689176,,,
未央区法院家属院,陕西省,西安市,未央区,34.3084731,108.9474656,,,
襄城区人民法院,湖北省,襄阳市,襄城区,32.0100043,112.1264801,,,
固始县人民法院,河南省,信阳市,固始县,32.1715095,115.6323173,,,
迁安市人民法院,河北省,唐山市,迁安市,39.9957884,118.6926862,,,
遵化市人民法院,河北省,唐山市,遵化市,40.1973399,117.9417681,,,
博望区人民法院,安徽省,马鞍山市,博望区,31.5558,118.8009871,,,
乐清市人民法院,浙江省,温州市,乐清市,28.1147826,120.973552,,,
龙马潭区人民法院,四川省,泸州市,龙马潭区,28.9199577,105.4252331,,,
常州市金坛区人民法院薛埠人民法庭,江苏省,常州市,金坛区,31.7188559,119.3805261,,,
洛阳市老城区人民法院,河南省,洛阳市,老城区,34.7010839,112.4381069,,,
宿豫区人民法院皂河法庭,江苏省,宿迁市,宿豫区,34.035084,118.1042029,,,
点军区人民法院,湖北省,宜昌市,点军区,30.6758347,111.2736657,,,
歙县人民法院,安徽省,黄山市,歙县,29.8708519,118.3854198,,,
遂溪县旧人民法院内院小区,广东省,湛江市,遂溪县,21.3835013,110.244174,,,
遂溪县人民法院,广东省,湛江市,遂溪县,21.3858509,110.2639527,,,
唐山市古冶区人民法院,河北省,唐山市,古冶区,39.7083506,118.4433275,,,
通州区人民法院漷县人民法庭,江苏省,南通市,通州区,39.7747078,116.7894287,,,
阳新县人民法院太子法庭,湖北省,黄石市,阳新县,30.0321562,115.1720107,,,
武冈市人民法院,湖南省,邵阳市,武冈市,26.7430243,110.6350255,,,
邕宁区 人民法院,广西壮族自治区,南宁市,邕宁区,22.7816312,108.4615054,,,
泾县人民法院,安徽省,宣城市,泾县,30.6826577,118.4251666,,,
泾县人民法院检察院,安徽省,宣城市,泾县,30.6869377,118.4263059,,,
洪江市人民法院,湖南省,怀化市,洪江市,27.2142765,109.8265504,,,
玉龙纳西族自治县人民法院,云南省,丽江市,玉龙纳西族自治县,26.8247728,100.2338128,,,
古城区人民法院,云南省,丽江市,古城区,26.8922952,100.2139217,,,
长丰县人民法院,安徽省,合肥市,长丰县,32.4610407,117.1586001,,,
路南区人民法院,河北省,唐山市,路南区,39.6126644,118.1394182,,,
怀来县人民法院,河北省,张家口市,怀来县,40.4140411,115.5212107,,,
宿松县人民法院,安徽省,安庆市,宿松县,30.1756778,116.1311075,,,
祁连县人民法院,青海省,海北藏族自治州,祁连县,38.1704812,100.256534,,,
宜昌市猇亭区法院,湖北省,宜昌市,猇亭区,30.552031,111.4606799,,,
新泰市人民法院,山东省,泰安市,新泰市,35.9190827,117.7615206,,,
绩溪县人民法院,安徽省,宣城市,绩溪县,30.0669224,118.5683504,,,
青秀区 人民法院仙葫住宅区,广西壮族自治区,南宁市,青秀区,22.8075762,108.4362293,,,
叠彩区法院,广西壮族自治区,桂林市,叠彩区,25.3178067,110.3094947,,,
五河县人民法院,安徽省,蚌埠市,五河县,33.1321739,117.8661582,,,
江永县人民法院,湖南省,永州市,江永县,25.2722349,111.3470201,,,
灵璧县人民法院,安徽省,宿州市,灵璧县,33.5583342,117.542679,,,
青云谱区法院宿舍,江西省,南昌市,青云谱区,28.6351735,115.9054155,,,
虞城县人民法院,河南省,商丘市,虞城县,34.4058856,115.8155306,,,
腾冲市人民法院,云南省,保山市,腾冲市,25.0694132,98.4814359,,,
商丘市睢阳区人民法院凯旋人民法庭,河南省,商丘市,睢阳区,34.3660609,115.6451567,,,
鹤庆县人民法院,云南省,大理白族自治州,鹤庆县,26.5636257,100.1476026,,,
滁州市琅琊区人民法院,安徽省,滁州市,琅琊区,32.3359323,118.3178532,,,
青阳县人民法院,安徽省,池州市,青阳县,30.6365164,117.8601386,,,
萧山区人民法院,浙江省,杭州市,萧山区,30.1846731,120.2554842,,,
通化县人民法院,吉林省,通化市,通化县,41.6777992,125.7679592,,,
蚌埠市龙子湖区人民法院,安徽省,蚌埠市,龙子湖区,32.9101456,117.4487158,,,
伍家岗区人民法院,湖北省,宜昌市,伍家岗区,30.6720894,111.3425185,,,
良庆区 人民法院,广西壮族自治区,南宁市,良庆区,22.732284,108.3331879,,,
济南市长清区人民法院长清法庭,山东省,济南市,长清区,36.3926334,116.7650063,,,
济南市长清区人民法院,山东省,济南市,长清区,36.5523841,116.7521009,,,
渝中区人民法院,重庆市,渝中区,渝中区,29.5472484,106.5064958,,,+86 23 6390 5888
梅江区人民法院,广东省,梅州市,梅江区,24.314409,116.1116272,,,
梅县区法院,广东省,梅州市,梅县区,24.2676634,116.0741968,,,
朝阳县人民法院,辽宁省,朝阳市,朝阳县,41.4935946,120.3826483,,,
常州市天宁区人民法院兰陵人民法庭,江苏省,常州市,天宁区,31.7640862,119.945616,,,
阜南县人民法院,安徽省,阜阳市,阜南县,32.6656328,115.5910568,,,
八公山区人民法院,安徽省,淮南市,八公山区,32.6390351,116.8261676,,,
仁和区法院,四川省,攀枝花市,仁和区,26.4793412,101.7452453,,,
枝江市人民法院,湖北省,宜昌市,枝江市,30.4527406,111.737883,,,
梅江区人民法院,广东省,梅州市,梅江区,24.2883514,116.142376,,,
栖霞区人民法院迈皋桥法庭,江苏省,南京市,栖霞区,32.1195933,118.8182289,,,
晋源区人民法院,山西省,太原市,晋源区,37.7141468,112.4692094,,,
樊城区人民法院,湖北省,襄阳市,樊城区,32.0635341,112.1354023,,,
仙游县人民法院,福建省,莆田市,仙游县,25.343322,118.6956153,,,
临桂区法院,广西壮族自治区,桂林市,临桂区,25.2241589,110.1709581,,,
宁城县人民法院,内蒙古自治区,赤峰市,宁城县,41.6026226,119.3168764,,,
远安县人民法院,湖北省,宜昌市,远安县,31.0727225,111.6366328,,,
莱州市人民法院,山东省,烟台市,莱州市,37.2015361,119.9431981,,,
射洪市人民法院,四川省,遂宁市,射洪市,30.855384,105.4035459,,,
防城区人民法院,广西壮族自治区,防城港市,防城区,21.7308574,108.3633043,,,
清苑区人民法院,河北省,保定市,清苑区,38.7691879,115.4945825,,,
日照市东港区人民法院城郊法庭,山东省,日照市,东港区,35.4185842,119.4212268,,,
莱山区人民法院,山东省,烟台市,莱山区,37.4648701,121.4384485,,,
湖南省临武县人民法院,湖南省,郴州市,临武县,25.2790657,112.5685259,,,+86 0735 12368
东明县人民法院,山东省,菏泽市,东明县,35.31209,115.0876704,,,
常州市钟楼区人民法院,江苏省,常州市,钟楼区,31.8051615,119.8976693,,,
南昌市新建区人民法院,江西省,南昌市,新建区,28.6846958,115.7940986,,,
滦州市人民法院,河北省,唐山市,滦州市,39.746027,118.7054464,,,
岚山区人民法院,山东省,日照市,岚山区,35.1217274,119.3001265,,,
庐江县人民法院,安徽省,合肥市,庐江县,31.2529973,117.30803,,,
东阳市人民法院,浙江省,金华市,东阳市,29.2904422,120.2419658,,,
滦州市人民法院,河北省,唐山市,滦州市,39.7460536,118.705399,,,
德阳市旌阳区人民法院,四川省,德阳市,旌阳区,31.1623149,104.4179035,,,
乐亭县人民法院,河北省,唐山市,乐亭县,39.4287142,118.8796242,,,
汨罗市人民法院,湖南省,岳阳市,汨罗市,28.7998671,113.1000128,,,
望江县人民法院,安徽省,安庆市,望江县,30.1447629,116.6725737,,,
丰润区人民法院,河北省,唐山市,丰润区,39.8255171,118.0838649,,,
离石区人民法院,山西省,吕梁市,离石区,37.5071406,111.1228749,,,
屯溪区人民法院,安徽省,黄山市,屯溪区,29.6904755,118.2981914,,,
岱岳区法院,山东省,泰安市,岱岳区,36.1876592,117.0334697,,,
苍南县人民法院,浙江省,温州市,苍南县,27.518012,120.4353431,,,
港口区人民法院,广西壮族自治区,防城港市,港口区,21.6462323,108.3791097,,,
无为市人民法院,安徽省,芜湖市,无为市,31.3112048,117.8936273,,,
当涂县人民法院,安徽省,马鞍山市,当涂县,31.5723074,118.4895666,,,
仓山区法院单位宿舍,福建省,福州市,仓山区,26.0436898,119.3237572,,,
黄石市中级人民法院,湖北省,黄石市,下陆区,30.2073223,115.0321361,,,
岱岳区法院执行局,山东省,泰安市,岱岳区,36.1769697,116.9931116,,,
永泰县人民法院,福建省,福州市,永泰县,25.858512,118.9338092,,,
郎溪县人民法院,安徽省,宣城市,郎溪县,31.1403868,119.1877468,,,
栖霞区人民法院,江苏省,南京市,栖霞区,32.1303768,118.8911997,,,
萧县人民法院,安徽省,宿州市,萧县,34.2046923,116.9574827,,,
乐亭县人民法院汀流河人民法庭,河北省,唐山市,乐亭县,39.5033439,118.8216187,,,
西城区人民法院,山西省,北京,城区,39.9449885,116.3612491,,,
中华人民共和国最高人民法院第三巡回法庭,江苏省,南京市,浦口区,32.1113713,118.6637793,,,
丰顺县人民法院,广东省,梅州市,丰顺县,23.7406993,116.1774008,,,
益阳市资阳区人民法院,湖南省,益阳市,资阳区,28.6076683,112.3498316,,,
惠安县人民法院,福建省,泉州市,惠安县,25.0436751,118.8050644,,,
富宁县人民法院旅游法庭,云南省,文山壮族苗族自治州,富宁县,23.8873899,106.0788793,,,
南谯区人民法院,安徽省,滁州市,南谯区,32.3061695,118.3464896,,,
五华县人民法院,广东省,梅州市,五华县,23.9174004,115.7574817,,,
兴宁市人民法院,广东省,梅州市,兴宁市,24.1330781,115.7165875,,,
英吉沙县人民法院,新疆维吾尔自治区,喀什地区,英吉沙县,38.9524371,76.1648507,,,
